Producto,Precio,URL Imagen,Nutriscore
,,Yogur cremoso con cereza y granola Dia Lactea vaso 230 g,"1,49 €",https://www.dia.es/product_images/295739/295739_ISO_0_ES.jpg?imwidth=176,C
,,Yogur sabor coco Danone pack 4 x 125 g,"1,00 €",https://www.dia.es/product_images/204986/204986_ISO_0_ES.jpg?imwidth=176,C
,,Yogur cremoso con naranja y granola Dia Lactea vaso 230 g,"1,49 €",https://www.dia.es/product_images/295738/295738_ISO_0_ES.jpg?imwidth=176,A
,,Yogur sabor vainilla desnatado enriquecido con proteinas Yopro pack 2 x 160 g,"2,79 €",https://www.dia.es/product_images/269470/269470_ISO_0_ES.jpg?imwidth=176,B
,,Yogur liquido con proteinas sabor fresa Yopro botella 300 g,"2,49 €",https://www.dia.es/product_images/268862/268862_ISO_0_ES.jpg?imwidth=176,D
,,Yogur liquido de fresa Dia Lactea pack 4 x 180 g,"1,99 €",https://www.dia.es/product_images/265283/265283_ISO_0_ES.jpg?imwidth=176,A
,,Yogur artesanal con frambuesa Pastoret vaso 125 g,"0,89 €",https://www.dia.es/product_images/264103/264103_ISO_0_ES.jpg?imwidth=176,E
,,Yogur liquido con proteinas sabor vainilla Yopro botella 300 g,"2,49 €",https://www.dia.es/product_images/258515/258515_ISO_0_ES.jpg?imwidth=176,A
,,Yogur desnatado liquido sabor fresa Dia Lactea botella 1 Kg,"1,49 €",https://www.dia.es/product_images/255777/255777_ISO_0_ES.jpg?imwidth=176,E
,,Sabor fresa sin lactosa Dia Lactea pack 4 x 125 g,"1,55 €",https://www.dia.es/product_images/252544/252544_ISO_0_ES.jpg?imwidth=176,D
,,Yogur artesanal con melocoton y maracuya Pastoret vaso 125 g,"0,89 €",https://www.dia.es/product_images/246363/246363_ISO_0_ES.jpg?imwidth=176,D
,,Yogur con fresa Danone pack 2 x 130 g,"1,79 €",https://www.dia.es/product_images/104887/104887_ISO_0_ES.jpg?imwidth=176,D
,,Yogur griego stracciatella Fidias pack 6 x 125 g,"1,59 €",https://www.dia.es/product_images/272542/272542_ISO_0_ES.jpg?imwidth=176,C
,,Yogur griego natural azucarado Fidias pack 6 x 125 g,"1,59 €",https://www.dia.es/product_images/135286/135286_ISO_0_ES.jpg?imwidth=176,C
,,Yogur griego natural Fidias pack 6 x 125 g,"1,59 €",https://www.dia.es/product_images/135285/135285_ISO_0_ES.jpg?imwidth=176,A
,,Yogur griego con fresa Fidias pack 6 x 125 g,"1,55 €",https://www.dia.es/product_images/135291/135291_ISO_0_ES.jpg?imwidth=176,A
,,Yogur griego Fidias vaso 1 Kg,"2,45 €",https://www.dia.es/product_images/165956/165956_ISO_0_ES.jpg?imwidth=176,C
,,Yogur griego con nueces Fidias pack 4 x 125 g,"1,69 €",https://www.dia.es/product_images/272513/272513_ISO_0_ES.jpg?imwidth=176,A
,,Yogur griego con lima y limon Fidias pack 4 x 125 g,"1,69 €",https://www.dia.es/product_images/272514/272514_ISO_0_ES.jpg?imwidth=176,E
,,Yogur griego con mora y frambuesa Fidias pack 4 x 125 g,"1,75 €",https://www.dia.es/product_images/174098/174098_ISO_0_ES.jpg?imwidth=176,A
,,Yogur griego stracciatella Danone vaso 4 x 110 g,"1,49 €",https://www.dia.es/product_images/294221/294221_ISO_0_ES.jpg?imwidth=176,E
,,Yogur griego con platano y caramelo Fidias pack 4 x 125 g,"1,89 €",https://www.dia.es/product_images/264771/264771_ISO_0_ES.jpg?imwidth=176,A
,,Yogur griego con fresa Fidias pack 4 x 125 g,"1,69 €",https://www.dia.es/product_images/115176/115176_ISO_0_ES.jpg?imwidth=176,C
,,Yogur griego con manzana y canela Fidias pack 4 x 125 g,"1,89 €",https://www.dia.es/product_images/264770/264770_ISO_0_ES.jpg?imwidth=176,B
,,Yogur griego natural con azucar de cana Fidias tarrina 1 kg,"2,45 €",https://www.dia.es/product_images/295081/295081_ISO_0_ES.jpg?imwidth=176,C
,,Yogur griego natural Danone vaso 440 g,"1,49 €",https://www.dia.es/product_images/142181/142181_ISO_0_ES.jpg?imwidth=176,B
,,Yogur griego stracciatella Oikos pack 4 x 110 g,"2,79 €",https://www.dia.es/product_images/266733/266733_ISO_0_ES.jpg?imwidth=176,B
,,Yogur griego natural Oikos pack 4 x 110 g,"2,79 €",https://www.dia.es/product_images/165867/165867_ISO_0_ES.jpg?imwidth=176,D
,,Yogur griego lima-limon Danone pack 4 x 115 g,"1,49 €",https://www.dia.es/product_images/301464/301464_ISO_0_ES.jpg?imwidth=176,E
,,Yogur griego con caramelo Oikos pack 2 x 110 g,"1,79 €",https://www.dia.es/product_images/218462/218462_ISO_0_ES.jpg?imwidth=176,A
,,Yogur griego natural azucarado Oikos pack 4 x 110 g,"2,79 €",https://www.dia.es/product_images/165868/165868_ISO_0_ES.jpg?imwidth=176,C
,,Yogur griego tarta de arandanos Oikos pack 2 x 110 g,"1,79 €",https://www.dia.es/product_images/245399/245399_ISO_0_ES.jpg?imwidth=176,E
,,Yogur griego con fresas Oikos pack 4 x 110 g,"2,79 €",https://www.dia.es/product_images/266732/266732_ISO_0_ES.jpg?imwidth=176,A
,,Yogur de fresa liquido Dia Lactea pack 12 x 100 g,"2,39 €",https://www.dia.es/product_images/274134/274134_ISO_0_ES.jpg?imwidth=176,E
,,Petit de fresa liquido Dia Lactea pack 4 x 80 g,"1,85 €",https://www.dia.es/product_images/265284/265284_ISO_0_ES.jpg?imwidth=176,B
,,Yogur de fresa liquido Danonino pack 4 x 70 g,"2,55 €",https://www.dia.es/product_images/231491/231491_ISO_0_ES.jpg?imwidth=176,B
,,Petit de fresa Dia Lactea pack 6 x 50 g,"0,95 €",https://www.dia.es/product_images/265287/265287_ISO_0_ES.jpg?imwidth=176,A
,,Petit de fresa y platano Dia Lactea pack 6 x 50 g,"0,95 €",https://www.dia.es/product_images/265288/265288_ISO_0_ES.jpg?imwidth=176,E
,,Petit de chocolate Nesquik pack 6 x 60 g,"1,79 €",https://www.dia.es/product_images/27687/27687_ISO_0_ES.jpg?imwidth=176,A
,,Petit de fresa y platano Danonino pack 6 x 50 g,"1,44 €",https://www.dia.es/product_images/203876/203876_ISO_0_ES.jpg?imwidth=176,C
,,Petit de fresa Danonino pack 6 x 50 g,"1,44 €",https://www.dia.es/product_images/12679/12679_ISO_0_ES.jpg?imwidth=176,A
,,Yogur azucarado y trocitos de galleta con chocolate Nestle pack 2 x 115 g,"1,99 €",https://www.dia.es/product_images/131232/131232_ISO_0_ES.jpg?imwidth=176,D
,,Yogur azucarado con galleta oreo Reina pack 2 x 140 g,"1,95 €",https://www.dia.es/product_images/299419/299419_ISO_0_ES.jpg?imwidth=176,C
,,Yogur con fresas y grageas de chocolate con leche Nestle pack 2 x 128 g,"1,99 €",https://www.dia.es/product_images/132719/132719_ISO_0_ES.jpg?imwidth=176,A
,,Yogur azucarado y galleta con chocolate blanco Reina pack 2 x 143 g,"1,89 €",https://www.dia.es/product_images/203641/203641_ISO_0_ES.jpg?imwidth=176,A
,,Petit de fresa y platano Dia Lactea pack 4 x 100 g,"1,25 €",https://www.dia.es/product_images/265286/265286_ISO_0_ES.jpg?imwidth=176,D
,,Petit de fresa Dia Lactea pack 4 x 100 g,"1,25 €",https://www.dia.es/product_images/265285/265285_ISO_0_ES.jpg?imwidth=176,D
,,Maxi petit de fresa y platano Danonino pack 4 x 100 g,"2,11 €",https://www.dia.es/product_images/7285/7285_ISO_0_ES.jpg?imwidth=176,A
,,Postre vegetal de soja sabor chocolate Vegedia pack 4 x 100 g,"1,49 €",https://www.dia.es/product_images/119585/119585_ISO_0_ES.jpg?imwidth=176,D
,,Postre vegetal de soja sabor vainilla Vegedia pack 4 x 100 g,"1,49 €",https://www.dia.es/product_images/274982/274982_ISO_0_ES.jpg?imwidth=176,D
,,Yogur natural de soja con coco Alpro vaso 400 g,"2,29 €",https://www.dia.es/product_images/248783/248783_ISO_0_ES.jpg?imwidth=176,A
,,Yogur de soja sabor arandanos y frutos rojos Alpro pack 4 x 125 g,"2,59 €",https://www.dia.es/product_images/248781/248781_ISO_0_ES.jpg?imwidth=176,B
,,Yogur de soja sabor mango Alpro vaso 400 g,"2,59 €",https://www.dia.es/product_images/278516/278516_ISO_0_ES.jpg?imwidth=176,D
,,Yogur natural con avena Alpro vaso 400 g,"2,29 €",https://www.dia.es/product_images/248782/248782_ISO_0_ES.jpg?imwidth=176,C
,,Yogur de soja sabor vainilla Alpro vaso 400 g,"2,29 €",https://www.dia.es/product_images/260027/260027_ISO_0_ES.jpg?imwidth=176,C
,,Yogur de soja con arandanos Alpro vaso 400 g,"2,29 €",https://www.dia.es/product_images/274008/274008_ISO_0_ES.jpg?imwidth=176,C
,,"Yogur de soja sabor melocoton, pina y fruta de la pasion Alpro pack 4 x 125 g","2,59 €",https://www.dia.es/product_images/248784/248784_ISO_0_ES.jpg?imwidth=176,C
,,Yogur vegetal de coco natural Alpro tarrina 350 g,"2,59 €",https://www.dia.es/product_images/283428/283428_ISO_0_ES.jpg?imwidth=176,A
,,Yogur de soja sabor frutos rojos Alpro vaso 400 g,"2,59 €",https://www.dia.es/product_images/278517/278517_ISO_0_ES.jpg?imwidth=176,C
,,Yogur liquido de soja fresa tipo skyr alto en proteina Alpro vaso 400 g,"2,95 €",https://www.dia.es/product_images/283606/283606_ISO_0_ES.jpg?imwidth=176,C
,,Yogur liquido con proteinas sabor stracciatella Yopro botella 300 g,"2,49 €",https://www.dia.es/product_images/287158/287158_ISO_0_ES.jpg?imwidth=176,B
,,Yogur liquido con proteinas sabor mango Yopro botella 300 g,"2,49 €",https://www.dia.es/product_images/284942/284942_ISO_0_ES.jpg?imwidth=176,C
,,Kefir Dia Lactea vaso 500 g,"1,59 €",https://www.dia.es/product_images/253810/253810_ISO_0_ES.jpg?imwidth=176,D
,,Postre lacteo natural alto en proteina Dia Lactea vaso 300 g,"1,09 €",https://www.dia.es/product_images/292375/292375_ISO_0_ES.jpg?imwidth=176,A
,,Kefir Pastoret tarrina 500 g,"2,45 €",https://www.dia.es/product_images/244885/244885_ISO_0_ES.jpg?imwidth=176,C
,,Kefir Activia tarrina 420 g,"2,19 €",https://www.dia.es/product_images/275814/275814_ISO_0_ES.jpg?imwidth=176,B
,,Kefir desnatado Pastoret vaso 500 g,"2,45 €",https://www.dia.es/product_images/280088/280088_ISO_0_ES.jpg?imwidth=176,E
,,Yogur de stracciatella enriquecido con proteinas Yopro pack 2 x 160 gr,"2,79 €",https://www.dia.es/product_images/300798/300798_ISO_0_ES.jpg?imwidth=176,B
,,Kefir de cabra Suerte Ampanera vaso 420 g,"3,15 €",https://www.dia.es/product_images/275738/275738_ISO_0_ES.jpg?imwidth=176,D
,,Cuajada Caprichoso pack 4 x 125 g,"1,25 €",https://www.dia.es/product_images/27195/27195_ISO_0_ES.jpg?imwidth=176,D
,,Cuajada sin azucar Danone pack 2 x 135 g,"1,49 €",https://www.dia.es/product_images/12692/12692_ISO_0_ES.jpg?imwidth=176,A
,,Arroz con leche con canela Caprichoso pack 4 x 130 g,"1,39 €",https://www.dia.es/product_images/85630/85630_ISO_0_ES.jpg?imwidth=176,A
,,Arroz con leche con canela Caprichoso pack 2 x 125 g,"1,49 €",https://www.dia.es/product_images/298435/298435_ISO_0_ES.jpg?imwidth=176,E
,,Arroz con leche con canela Caprichoso tarrina 450 g,"1,49 €",https://www.dia.es/product_images/275008/275008_ISO_0_ES.jpg?imwidth=176,A
,,Natillas sabor vainilla Caprichoso pack 6 x 125 g,"1,59 €",https://www.dia.es/product_images/129000/129000_ISO_0_ES.jpg?imwidth=176,D
,,Flan de vainilla Caprichoso pack 6 x 100 g,"0,99 €",https://www.dia.es/product_images/105814/105814_ISO_0_ES.jpg?imwidth=176,C
,,Copa de chocolate y nata Caprichoso pack 4 x 115 g,"1,39 €",https://www.dia.es/product_images/140493/140493_ISO_0_ES.jpg?imwidth=176,A
,,Flan de huevo con caramelo Caprichoso pack 4 x 100 g,"1,35 €",https://www.dia.es/product_images/3387/3387_ISO_0_ES.jpg?imwidth=176,D
,,Natillas de vainilla con galleta Caprichoso pack 4 x 125 g,"1,25 €",https://www.dia.es/product_images/113550/113550_ISO_0_ES.jpg?imwidth=176,C
,,Flan de queso Caprichoso pack 4 x 100 g,"1,99 €",https://www.dia.es/product_images/124329/124329_ISO_0_ES.jpg?imwidth=176,E
,,Natillas de chocolate con bizcocho Caprichoso pack 4 x 125 g,"1,59 €",https://www.dia.es/product_images/219104/219104_ISO_0_ES.jpg?imwidth=176,C
,,Natillas de vainilla Danet pack 4 x 120 g,"1,99 €",https://www.dia.es/product_images/76114/76114_ISO_0_ES.jpg?imwidth=176,D
,,Copa de vainilla con caramelo y nata Caprichoso pack 4 x 115 g,"1,39 €",https://www.dia.es/product_images/27955/27955_ISO_0_ES.jpg?imwidth=176,B
,,Natillas con galleta Reina pack 4 x 125 g,"1,59 €",https://www.dia.es/product_images/114672/114672_ISO_0_ES.jpg?imwidth=176,D
,,"Crema bombon 0,7% materia grasa Clesa pack 4 x 125 g","1,73 €",https://www.dia.es/product_images/180627/180627_ISO_0_ES.jpg?imwidth=176,D
,,Flan de cafe Caprichoso pack 4 x 120 g,"1,75 €",https://www.dia.es/product_images/219105/219105_ISO_0_ES.jpg?imwidth=176,A
,,Flan de huevo Doble 0% Caprichoso pack 4 x 100 g,"1,59 €",https://www.dia.es/product_images/294948/294948_ISO_0_ES.jpg?imwidth=176,E
,,Flan de huevo al bano maria Reina pack 6 x 100 g,"2,95 €",https://www.dia.es/product_images/215779/215779_ISO_0_ES.jpg?imwidth=176,C
,,Natillas de chocolate Caprichoso pack 4 x 125 g,"1,05 €",https://www.dia.es/product_images/294947/294947_ISO_0_ES.jpg?imwidth=176,D
,,Crema bombon original Clesa pack 4 x 125 g,"1,73 €",https://www.dia.es/product_images/173384/173384_ISO_0_ES.jpg?imwidth=176,D
,,Natillas de chocolate Danet pack 4 x 120 g,"1,99 €",https://www.dia.es/product_images/76121/76121_ISO_0_ES.jpg?imwidth=176,D
,,Natillas de vainilla sin azucar Reina pack 4 x 125 g,"1,75 €",https://www.dia.es/product_images/184829/184829_ISO_0_ES.jpg?imwidth=176,B
,,Copa de chocolate de nata Danone pack 2 x 110 g,"1,59 €",https://www.dia.es/product_images/165035/165035_ISO_0_ES.jpg?imwidth=176,D
,,Flan de huevo al bano maria Dhul pack 4 x 110 g,"2,89 €",https://www.dia.es/product_images/43458/43458_ISO_0_ES.jpg?imwidth=176,D
,,Natillas de vainilla alta en proteinas Danone pack 4 x 120 g,"2,29 €",https://www.dia.es/product_images/301461/301461_ISO_0_ES.jpg?imwidth=176,D
,,Natillas sabor vainilla Caprichoso pack 4 x 125 g,"1,05 €",https://www.dia.es/product_images/294946/294946_ISO_0_ES.jpg?imwidth=176,E
,,Natillas sabor vainilla rico en proteinas Dia Lactea pack 2 x 150 g,"1,89 €",https://www.dia.es/product_images/292634/292634_ISO_0_ES.jpg?imwidth=176,C
,,Flan de huevo rico en proteinas Reina pack 2 x 160 g,"1,99 €",https://www.dia.es/product_images/285682/285682_ISO_0_ES.jpg?imwidth=176,A
,,Natillas sabor chocolate rico en proteinas Reina pack 4 x 125 g,"2,69 €",https://www.dia.es/product_images/285680/285680_ISO_0_ES.jpg?imwidth=176,A
,,Natilla de chocolate alta en proteinas Valio tarrina 180 g,"1,65 €",https://www.dia.es/product_images/263438/263438_ISO_0_ES.jpg?imwidth=176,D
,,Natilla con sorpresa de chocolate y vainilla Dairy for fun tarrina 70 g,"1,09 €",https://www.dia.es/product_images/220828/220828_ISO_0_ES.jpg?imwidth=176,E
,,Tarta de queso Caprichoso tarrina 100 g,"1,15 €",https://www.dia.es/product_images/299853/299853_ISO_0_ES.jpg?imwidth=176,C
,,Gelatina de fresa Suenos pack 6 x 100 g,"0,99 €",https://www.dia.es/product_images/108518/108518_ISO_0_ES.jpg?imwidth=176,C
,,Mousse de chocolate con leche Caprichoso pack 4 x 60 g,"1,05 €",https://www.dia.es/product_images/46923/46923_ISO_0_ES.jpg?imwidth=176,A
,,"Gelatina de fresa, limon y multifruta Suenos pack 6 x 100 g","0,99 €",https://www.dia.es/product_images/139596/139596_ISO_0_ES.jpg?imwidth=176,B
,,Gelatina sabor fresa sin azucar Royal pack 4 x 90 g,"1,79 €",https://www.dia.es/product_images/103680/103680_ISO_0_ES.jpg?imwidth=176,D
,,Cheesecake Caprichoso pack 2 x 90 g,"1,65 €",https://www.dia.es/product_images/208224/208224_ISO_0_ES.jpg?imwidth=176,A
,,Gelatina sabor frutas alto en proteinas Dia Lactea pack 4 x 100 g,"1,25 €",https://www.dia.es/product_images/252356/252356_ISO_0_ES.jpg?imwidth=176,A
,,Tiramisu Caprichoso pack 2 x 90 g,"1,29 €",https://www.dia.es/product_images/252354/252354_ISO_0_ES.jpg?imwidth=176,D
,,Carrot cake Caprichoso pack 2 x 90 g,"1,49 €",https://www.dia.es/product_images/298530/298530_ISO_0_ES.jpg?imwidth=176,E
,,Tocino de cielo Caprichoso pack 2 x 100 g,"1,49 €",https://www.dia.es/product_images/253343/253343_ISO_0_ES.jpg?imwidth=176,C
,,Postre Mario Vaquerizo de chocolate con caramelo salado Caprichoso pack 2 x 110 g,"1,99 €",https://www.dia.es/product_images/298372/298372_ISO_0_ES.jpg?imwidth=176,E
,,Mousse de cacao alta en proteinas Dia Lactea vaso 200 g,"1,29 €",https://www.dia.es/product_images/292374/292374_ISO_0_ES.jpg?imwidth=176,C
,,Gelatina de arandanos Royal pack 4 x 90 g,"1,79 €",https://www.dia.es/product_images/214148/214148_ISO_0_ES.jpg?imwidth=176,C
,,Postre lacteo serradura Caprichoso pack 2 x 85 g,"1,49 €",https://www.dia.es/product_images/208220/208220_ISO_0_ES.jpg?imwidth=176,B
,,Crema de chocolate y frambuesa Caprichoso tarrina 125 g,"0,99 €",https://www.dia.es/product_images/273249/273249_ISO_0_ES.jpg?imwidth=176,D
,,Crema catalana tardicional Pastoret tarrina 150 g,"1,95 €",https://www.dia.es/product_images/301445/301445_ISO_0_ES.jpg?imwidth=176,B
,,Postre vegetal de chocolate Vegedia vaso 150 g,"0,85 €",https://www.dia.es/product_images/274987/274987_ISO_0_ES.jpg?imwidth=176,B
,,Crema de chocolate y naranja Caprichoso tarrina 125 g,"0,99 €",https://www.dia.es/product_images/273250/273250_ISO_0_ES.jpg?imwidth=176,C
,,Postre vegetal de mango y pina con bebida de coco Vegedia vaso 150 g,"0,85 €",https://www.dia.es/product_images/274983/274983_ISO_0_ES.jpg?imwidth=176,E
,,Mousse de chocolate rico en proteinas Reina pack 2 x 100 g,"1,89 €",https://www.dia.es/product_images/285681/285681_ISO_0_ES.jpg?imwidth=176,E
,,Postre vegetal de chocolate con cereza Vegedia vaso 150 g,"0,85 €",https://www.dia.es/product_images/274988/274988_ISO_0_ES.jpg?imwidth=176,E
,,Postre vegetal de avena con albaricoque Vegedia vaso 150 g,"0,85 €",https://www.dia.es/product_images/274986/274986_ISO_0_ES.jpg?imwidth=176,C
,,Postre vegetal de avena con fresa Vegedia vaso 150 g,"0,85 €",https://www.dia.es/product_images/274985/274985_ISO_0_ES.jpg?imwidth=176,A
,,Postre vegetal de arandano con bebida de coco Vegedia vaso 150 g,"0,85 €",https://www.dia.es/product_images/274984/274984_ISO_0_ES.jpg?imwidth=176,D
,,Macarron Al Diante bolsa 1 Kg,"1,30 €",https://www.dia.es/product_images/50973/50973_ISO_0_ES.jpg?imwidth=176,E
,,Espagueti Al Diante bolsa 1 Kg,"1,30 €",https://www.dia.es/product_images/52208/52208_ISO_0_ES.jpg?imwidth=176,B
,,Espirales tricolor Al Diante bolsa 500 g,"0,95 €",https://www.dia.es/product_images/33117/33117_ISO_0_ES.jpg?imwidth=176,B
,,Fideo cabellin Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/515/515_ISO_0_ES.jpg?imwidth=176,C
,,Espaguetis no 3 Gallo bolsa 450 g + 50%,"1,33 €",https://www.dia.es/product_images/69539/69539_ISO_0_ES.jpg?imwidth=176,A
,,Pluma no 6 Gallo bolsa 450 g,"1,33 €",https://www.dia.es/product_images/69536/69536_ISO_0_ES.jpg?imwidth=176,E
,,Espagueti no 5 Barilla caja 500 g,"1,79 €",https://www.dia.es/product_images/16567/16567_ISO_0_ES.jpg?imwidth=176,D
,,Pasta de tiburones Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/1127/1127_ISO_0_ES.jpg?imwidth=176,C
,,Tallarines Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/74729/74729_ISO_0_ES.jpg?imwidth=176,E
,,Macarron Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/518/518_ISO_0_ES.jpg?imwidth=176,A
,,Macarron integral Al Diante bolsa 500 g,"1,20 €",https://www.dia.es/product_images/277305/277305_ISO_0_ES.jpg?imwidth=176,D
,,Tortiglioni Seleccion Mundial bolsa 500 g,"1,24 €",https://www.dia.es/product_images/275004/275004_ISO_0_ES.jpg?imwidth=176,A
,,Fideua Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/6265/6265_ISO_0_ES.jpg?imwidth=176,D
,,Sopa maravilla Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/519/519_ISO_0_ES.jpg?imwidth=176,E
,,Noquis bolitas de patata Gallo bolsa 400 g,"1,49 €",https://www.dia.es/product_images/150155/150155_ISO_0_ES.jpg?imwidth=176,E
,,Fideo grueso Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/290665/290665_ISO_0_ES.jpg?imwidth=176,B
,,Espagueti integral Al Diante bolsa 500 g,"1,20 €",https://www.dia.es/product_images/1155/1155_ISO_0_ES.jpg?imwidth=176,E
,,Espagueti Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/520/520_ISO_0_ES.jpg?imwidth=176,C
,,Fusilli Seleccion Mundial bolsa 500 g,"1,24 €",https://www.dia.es/product_images/275003/275003_ISO_0_ES.jpg?imwidth=176,E
,,Placas para lasana El pavo caja 200 g,"1,43 €",https://www.dia.es/product_images/39200/39200_ISO_0_ES.jpg?imwidth=176,C
,,Tortelloni de carne Gallo bolsa 200 g,"1,43 €",https://www.dia.es/product_images/189486/189486_ISO_0_ES.jpg?imwidth=176,E
,,Tallarines Gallo bolsa 450 g,"1,33 €",https://www.dia.es/product_images/80013/80013_ISO_0_ES.jpg?imwidth=176,C
,,Fideo no 0 Gallo bolsa 450 g,"1,33 €",https://www.dia.es/product_images/69538/69538_ISO_0_ES.jpg?imwidth=176,C
,,Fideo entrefino Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/50971/50971_ISO_0_ES.jpg?imwidth=176,A
,,Placas para canelones El pavo caja 125 g,"1,25 €",https://www.dia.es/product_images/45244/45244_ISO_0_ES.jpg?imwidth=176,C
,,Pasta penne rigate Barilla caja 500 g,"1,79 €",https://www.dia.es/product_images/39734/39734_ISO_0_ES.jpg?imwidth=176,E
,,Espaguetis spaghettoni no 7 Barilla caja 500 g,"1,79 €",https://www.dia.es/product_images/39733/39733_ISO_0_ES.jpg?imwidth=176,D
,,Placas para canelones precocidas El pavo caja 125 g,"1,43 €",https://www.dia.es/product_images/39198/39198_ISO_0_ES.jpg?imwidth=176,E
,,Pasta radiatori no 73 La molisana bolsa 500 g,"1,75 €",https://www.dia.es/product_images/298679/298679_ISO_0_ES.jpg?imwidth=176,B
,,Pasta caserecce molisane no 29 La molisana bolsa 500 g,"1,75 €",https://www.dia.es/product_images/298678/298678_ISO_0_ES.jpg?imwidth=176,B
,,Linguine no 6 La molisana bolsa 500 g,"1,75 €",https://www.dia.es/product_images/298677/298677_ISO_0_ES.jpg?imwidth=176,C
,,Helices 100% de garbanzo Gallo bolsa 250 g,"1,79 €",https://www.dia.es/product_images/297538/297538_ISO_0_ES.jpg?imwidth=176,D
,,Pasta Mickey and friends Disney Gallo bolsa 300 g,"1,68 €",https://www.dia.es/product_images/297537/297537_ISO_0_ES.jpg?imwidth=176,E
,,Espirales con remolacha sin gluten Al Diante bolsa 250 g,"1,95 €",https://www.dia.es/product_images/294068/294068_ISO_0_ES.jpg?imwidth=176,A
,,Espirales sin gluten Al Diante bolsa 250 g,"1,95 €",https://www.dia.es/product_images/294067/294067_ISO_0_ES.jpg?imwidth=176,B
,,Pasta tagliatelle con albahaca sin gluten Al Diante bolsa 250 g,"1,95 €",https://www.dia.es/product_images/294066/294066_ISO_0_ES.jpg?imwidth=176,A
,,Pasta tagliatelle sin gluten Al Diante bolsa 250 g,"1,95 €",https://www.dia.es/product_images/294065/294065_ISO_0_ES.jpg?imwidth=176,D
,,Pluma rayada n 5 Al Diante bolsa 500 g,"0,82 €",https://www.dia.es/product_images/290664/290664_ISO_0_ES.jpg?imwidth=176,C
,,Strozzapreti de lenteja Dalla Costa bolsa 250 g,"1,58 €",https://www.dia.es/product_images/288567/288567_ISO_0_ES.jpg?imwidth=176,A
,,Espaguetis con tinta de calamar La molisana bolsa 500 g,"3,79 €",https://www.dia.es/product_images/286142/286142_ISO_0_ES.jpg?imwidth=176,B
,,Plumas no 3 Gallo bolsa 450 g,"1,33 €",https://www.dia.es/product_images/282673/282673_ISO_0_ES.jpg?imwidth=176,E
,,Fideua Gallo bolsa 450 g,"1,33 €",https://www.dia.es/product_images/282671/282671_ISO_0_ES.jpg?imwidth=176,D
,,Pasta rigatoni no31 La molisana bolsa 500 g,"1,75 €",https://www.dia.es/product_images/280322/280322_ISO_0_ES.jpg?imwidth=176,E
,,Pasta fresca rellena con ternera gallega Gallo bandeja 250 g,"2,82 €",https://www.dia.es/product_images/280176/280176_ISO_0_ES.jpg?imwidth=176,A
,,Pasta fresca rellena con setas del bosque Gallo bandeja 250 g,"2,82 €",https://www.dia.es/product_images/280097/280097_ISO_0_ES.jpg?imwidth=176,D
,,Pasta fresca rellena con jamon iberico Gallo bandeja 250 g,"2,82 €",https://www.dia.es/product_images/280096/280096_ISO_0_ES.jpg?imwidth=176,A
,,Helices 100% de lenteja roja Gallo bolsa 250 g,"1,79 €",https://www.dia.es/product_images/277987/277987_ISO_0_ES.jpg?imwidth=176,D
,,Espaguetis Seleccion Mundial bolsa 500 g,"1,24 €",https://www.dia.es/product_images/275007/275007_ISO_0_ES.jpg?imwidth=176,D
,,Pasta penne Seleccion Mundial bolsa 500 g,"1,24 €",https://www.dia.es/product_images/275006/275006_ISO_0_ES.jpg?imwidth=176,E
,,Pasta linguine no 13 Barilla caja 500 g,"1,79 €",https://www.dia.es/product_images/273807/273807_ISO_0_ES.jpg?imwidth=176,A
,,Plumas rayadas Gallo bolsa 450 g,"1,33 €",https://www.dia.es/product_images/263746/263746_ISO_0_ES.jpg?imwidth=176,D
,,Tortellini relleno de jamon y queso Rana bolsa 250 g,"2,95 €",https://www.dia.es/product_images/224435/224435_ISO_0_ES.jpg?imwidth=176,A
,,Tortellini relleno de 4 quesos Rana bolsa 250 g,"2,95 €",https://www.dia.es/product_images/224434/224434_ISO_0_ES.jpg?imwidth=176,E
,,Espagueti integral Barilla caja 500 g,"2,15 €",https://www.dia.es/product_images/222057/222057_ISO_0_ES.jpg?imwidth=176,C
,,Tortelloni de queso Gallo bolsa 200 g,"1,43 €",https://www.dia.es/product_images/189487/189487_ISO_0_ES.jpg?imwidth=176,A
,,Pasta tortiglioni no 83 Barilla caja 500 g,"1,79 €",https://www.dia.es/product_images/189293/189293_ISO_0_ES.jpg?imwidth=176,E
,,Pasta tagliatelle nido Garofalo bolsa 500 g,"2,79 €",https://www.dia.es/product_images/188626/188626_ISO_0_ES.jpg?imwidth=176,E
,,Pasta radiatori Garofalo bolsa 500 g,"1,69 €",https://www.dia.es/product_images/188253/188253_ISO_0_ES.jpg?imwidth=176,D
